,Rating_num,Installs
8959,4.2,100+
8960,4.8,"1,000+"
8961,3.5,"10,000+"
8962,4.6,"5,000+"
8963,3.5,"500,000+"
8964,3.6,"100,000+"
8966,5.0,100+
8967,3.0,100+
8970,2.9,"10,000+"
8971,3.7,"5,000+"
8972,4.6,"1,000+"
8974,4.2,"100,000+"
8975,3.2,"100,000+"
8976,2.5,"100,000+"
8977,4.4,"1,000,000+"
8978,4.3,"100,000+"
8979,2.7,"10,000+"
8980,4.0,"10,000+"
8981,4.5,"10,000+"
8982,3.4,"100,000+"
8983,4.3,"1,000+"
8984,4.3,"1,000,000+"
8986,4.3,"50,000+"
8989,4.0,"5,000+"
8990,4.9,"1,000+"
8991,3.4,"10,000+"
8992,4.9,"1,000+"
8993,4.3,"1,000+"
8994,4.7,"1,000+"
8995,4.8,"500,000+"
8996,4.3,"10,000+"
8997,4.3,"1,000+"
8998,4.0,500+
9000,3.5,"10,000+"
9002,5.0,100+
9003,4.7,"1,000+"
9005,4.2,"5,000+"
9006,4.4,"100,000+"
9007,4.2,"10,000+"
9008,5.0,100+
9010,5.0,100+
9011,2.0,"1,000+"
9013,3.7,"10,000+"
9017,3.9,"5,000+"
9018,4.5,"10,000+"
9022,3.1,"500,000+"
9023,4.5,"500,000+"
9024,4.7,"10,000+"
9026,4.4,"5,000+"
9027,3.8,"500,000+"
9028,4.2,"100,000+"
9029,4.5,"5,000+"
9031,4.5,"1,000+"
9032,4.6,"5,000+"
9033,4.2,"1,000,000+"
9034,4.5,"1,000+"
9035,4.2,"10,000+"
9036,4.2,"100,000+"
9037,4.1,"1,000+"
9038,4.3,"100,000+"
9039,5.0,10+
9040,4.6,"10,000+"
9041,4.0,"50,000+"
9042,4.4,500+
9044,4.5,"10,000+"
9045,3.6,500+
9046,4.6,"5,000+"
9048,4.0,"10,000+"
9049,4.6,"5,000+"
9050,4.5,"5,000+"
9051,4.5,"5,000+"
9055,4.8,500+
9056,5.0,50+
9057,4.4,50+
9059,4.0,500+
9060,3.5,100+
9061,5.0,100+
9062,4.0,"5,000+"
9063,4.2,50+
9064,4.0,500+
9065,3.9,"10,000+"
9066,4.5,"10,000+"
9067,3.6,"50,000+"
9068,4.2,100+
9069,3.0,"1,000+"
9070,3.0,"10,000+"
9071,4.0,100+
9072,3.4,"5,000+"
9073,4.9,100+
9078,4.0,10+
9079,4.4,"10,000+"
9080,4.1,"50,000+"
9081,4.4,"50,000+"
9082,4.0,"10,000+"
9084,4.5,"10,000+"
9085,4.2,"100,000+"
9086,3.9,"10,000+"
9088,3.6,"10,000,000+"
9089,5.0,50+
9090,4.4,"1,000,000+"
9091,3.6,"100,000+"
9092,4.7,"100,000+"
9093,4.2,"100,000+"
9094,4.5,"10,000+"
9095,4.7,"10,000+"
9098,4.3,"50,000+"
9099,4.2,"100,000+"
9100,4.4,"10,000+"
9102,4.7,"1,000+"
9103,4.4,"50,000+"
9105,4.1,"100,000+"
9106,4.5,"5,000+"
9107,4.1,"50,000+"
9108,4.0,"10,000+"
9111,4.3,"1,000,000+"
9112,4.2,"100,000+"
9114,4.2,"100,000+"
9116,4.1,"5,000+"
9117,4.2,"10,000+"
9119,5.0,100+
9120,4.0,"1,000+"
9121,4.0,"5,000+"
9122,4.5,500+
9124,4.1,"100,000+"
9126,4.7,"10,000+"
9127,4.4,"10,000+"
9128,4.9,"1,000+"
9129,3.6,"10,000+"
9130,4.2,"10,000+"
9132,4.4,"10,000+"
9134,4.5,"10,000+"
9135,4.2,"5,000+"
9138,4.2,"10,000+"
9140,4.5,"50,000,000+"
9141,4.4,"50,000,000+"
9142,4.4,"50,000,000+"
9143,4.5,"10,000,000+"
9144,4.5,"10,000,000+"
9145,3.9,"10,000,000+"
9146,4.3,"10,000,000+"
9147,4.4,"10,000,000+"
9149,4.5,"10,000,000+"
9150,4.0,"500,000+"
9151,4.5,"1,000,000+"
9152,4.0,"10,000,000+"
9153,4.4,"5,000,000+"
9154,4.3,"500,000+"
9155,2.5,"1,000+"
9156,4.4,"5,000,000+"
9157,3.8,"1,000,000+"
9158,4.4,"1,000,000+"
9159,4.2,"10,000,000+"
9160,4.1,"5,000,000+"
9161,4.2,"1,000,000+"
9162,3.9,"5,000,000+"
9163,4.5,"10,000,000+"
9164,4.1,"10,000,000+"
9165,4.4,"1,000,000+"
9166,4.3,"100,000,000+"
9167,4.5,"1,000,000+"
9168,3.4,"100,000+"
9169,3.4,"100,000+"
9170,4.4,"1,000,000+"
9171,4.2,"1,000,000+"
9172,4.4,"1,000,000+"
9173,3.5,"1,000,000+"
9174,4.1,"10,000,000+"
9175,4.6,100+
9176,1.7,"10,000+"
9177,3.3,"10,000+"
9178,5.0,10+
9179,4.8,100+
9181,4.6,"1,000+"
9182,3.3,"500,000+"
9184,4.2,"100,000+"
9186,3.5,"1,000,000+"
9187,3.7,"5,000+"
9188,5.0,50+
9191,4.6,"10,000,000+"
9192,4.1,"100,000+"
9193,3.5,"1,000+"
9194,5.0,50+
9196,3.7,"100,000+"
9197,4.0,"5,000+"
9200,4.2,"100,000+"
9202,4.5,"10,000+"
9203,3.8,"100,000+"
9204,2.5,"1,000+"
9205,4.0,100+
9207,4.0,"1,000+"
9208,4.1,"10,000+"
9211,3.4,"1,000+"
9212,3.6,"10,000+"
9213,3.4,"5,000+"
9214,3.9,"10,000+"
9215,4.6,"50,000+"
9216,4.3,"100,000+"
9217,4.7,"100,000+"
9218,5.0,10-
9219,3.9,"10,000+"
9220,3.9,"1,000+"
9221,4.2,"1,000,000+"
9222,4.3,"1,000,000+"
9223,3.5,"5,000+"
9225,4.1,"100,000+"
9226,4.2,"100,000+"
9227,4.4,500+
9228,4.5,"1,000+"
9229,3.8,"10,000+"
9230,3.4,"10,000+"
9232,3.9,"50,000+"
9233,4.5,"100,000+"
9236,3.0,"1,000+"
9238,4.1,"1,000+"
9239,4.6,"1,000+"
9241,3.9,"10,000+"
9242,4.7,"1,000+"
9243,4.5,100+
9244,3.4,"10,000+"
9245,5.0,100+
9246,5.0,500+
9247,5.0,10+
9248,4.0,"50,000+"
9251,4.0,100+
9253,4.9,500+
9254,5.0,500+
9256,4.6,"1,000+"
9258,4.8,100+
9259,4.1,"1,000+"
9260,4.1,100+
9263,4.7,"1,000+"
9265,5.0,10+
9266,4.4,100+
9267,3.3,"100,000+"
9268,4.0,"50,000+"
9269,3.5,"10,000+"
9270,2.8,"10,000+"
9272,3.6,"100,000+"
9273,3.2,"50,000+"
9274,3.6,"100,000+"
9275,3.7,"5,000+"
9276,3.3,"10,000+"
9277,3.1,"50,000+"
9278,4.1,"50,000+"
9279,3.1,"1,000+"
9280,3.5,"10,000+"
9281,3.6,"1,000+"
9282,5.0,100+
9283,2.3,"1,000+"
9285,3.1,"5,000+"
9286,2.9,"1,000+"
9287,3.0,500+
9288,2.9,"10,000+"
9289,3.9,500+
9290,5.0,50+
9292,3.4,"5,000+"
9293,5.0,100+
9295,4.8,500+
9297,4.2,50+
9301,5.0,50+
9303,4.3,"50,000+"
9304,4.6,"10,000+"
9305,4.7,"1,000+"
9307,4.4,"10,000+"
9308,4.8,"5,000+"
9311,4.1,"1,000+"
9313,4.6,"1,000,000+"
9314,4.3,"10,000,000+"
9315,4.6,100+
9316,4.0,"10,000+"
9317,2.9,"50,000+"
9318,4.1,"1,000+"
9323,4.2,"100,000+"
9325,4.3,"1,000+"
9326,4.4,"10,000+"
9327,2.4,500+
9328,4.2,"1,000+"
9332,3.1,"1,000+"
9334,3.0,50+
9335,4.7,"100,000+"
9336,3.4,"1,000,000+"
9338,4.7,"1,000,000+"
9339,4.7,"100,000+"
9340,4.2,"10,000+"
9341,5.0,100+
9342,4.5,"10,000+"
9343,4.3,"1,000,000+"
9344,3.3,"1,000,000+"
9345,4.4,"50,000,000+"
9347,4.2,"100,000+"
9348,4.2,"1,000,000+"
9349,4.7,"500,000+"
9350,4.3,"500,000+"
9351,4.8,"50,000+"
9352,4.2,"100,000+"
9353,4.0,"1,000,000+"
9354,4.2,"1,000,000+"
9355,4.1,"1,000,000+"
9356,4.6,"100,000+"
9357,4.6,"50,000+"
9358,3.8,"1,000,000+"
9359,4.5,"10,000,000+"
9360,4.4,"10,000+"
9361,4.1,"10,000,000+"
9362,4.0,"1,000,000+"
9363,3.9,"100,000+"
9364,3.5,"10,000+"
9365,5.0,100+
9366,4.6,"1,000+"
9368,3.6,"1,000+"
9369,4.2,"100,000+"
9372,3.8,"500,000+"
9374,3.4,"5,000+"
9375,3.8,"5,000,000+"
9376,4.2,"10,000+"
9377,4.2,"1,000,000+"
9378,3.7,"1,000,000+"
9379,4.0,"10,000,000+"
9380,4.4,"50,000+"
9381,4.5,"10,000+"
9382,3.7,"500,000+"
9383,4.2,"5,000,000+"
9384,3.9,"500,000+"
9385,4.0,"10,000,000+"
9386,3.7,"1,000,000+"
9387,4.2,"500,000+"
9388,4.0,"1,000,000+"
9389,3.9,"100,000+"
9390,4.1,"5,000,000+"
9391,4.3,"10,000,000+"
9392,4.5,"5,000,000+"
9393,4.5,"5,000,000+"
9394,3.3,"500,000+"
9395,4.4,"500,000+"
9396,4.2,"10,000,000+"
9397,4.2,"100,000+"
9398,4.1,"10,000,000+"
9399,4.1,"100,000+"
9400,4.4,"100,000+"
9401,4.1,"10,000,000+"
9402,3.9,"10,000,000+"
9403,3.9,"10,000+"
9404,4.4,"1,000,000+"
9405,3.8,"100,000+"
9406,3.0,"5,000,000+"
9407,3.4,"10,000+"
9408,4.3,"1,000,000+"
9411,5.0,100+
9413,4.1,"10,000+"
9415,2.4,"1,000+"
9416,3.9,"10,000+"
9420,4.0,100+
9422,3.0,"5,000+"
9424,4.4,"500,000+"
9425,3.4,"1,000,000+"
9426,2.9,"5,000+"
9427,5.0,10+
9428,4.5,"1,000,000+"
9429,3.7,"1,000,000+"
9430,3.0,"5,000,000+"
9432,4.0,"10,000,000+"
9433,3.2,"10,000+"
9434,3.6,"50,000+"
9435,3.2,"5,000+"
9436,3.7,"1,000,000+"
9437,4.7,"1,000+"
9438,4.4,"5,000,000+"
9439,3.9,"10,000,000+"
9440,4.4,"10,000,000+"
9441,4.3,"1,000,000+"
9442,4.9,"1,000+"
9443,2.6,"50,000+"
9444,5.0,100+
9445,4.1,"1,000,000+"
9446,4.0,100+
9447,4.1,"1,000,000+"
9449,3.3,"1,000+"
9450,4.2,"1,000,000+"
9451,4.0,"1,000+"
9452,4.3,"1,000,000+"
9454,4.4,"10,000,000+"
9455,5.0,10+
9456,4.3,"1,000,000+"
9457,4.4,"1,000,000+"
9461,3.9,"1,000,000+"
9462,4.3,"1,000,000+"
9463,4.0,"5,000,000+"
9464,3.8,"1,000,000+"
9465,4.5,"10,000+"
9467,3.8,"100,000+"
9468,4.4,"1,000,000+"
9469,4.3,"50,000+"
9470,4.7,"1,000+"
9471,3.9,"1,000,000+"
9472,4.2,"500,000+"
9473,3.8,"1,000,000+"
9474,4.3,"10,000+"
9475,3.8,"1,000,000+"
9476,4.2,"5,000,000+"
9477,4.5,"500,000+"
9478,4.2,"500,000+"
9479,3.6,"1,000,000+"
9480,4.0,"1,000+"
9482,3.5,"50,000+"
9483,4.4,"5,000+"
9484,3.5,"500,000+"
9485,4.1,"10,000+"
9486,4.8,"100,000+"
9487,4.4,"100,000+"
9488,4.3,"500,000+"
9489,4.0,"1,000,000+"
9490,4.2,"100,000+"
9491,4.4,"1,000,000+"
9492,3.5,"50,000+"
9493,4.3,"100,000+"
9494,4.4,"1,000,000+"
9495,4.7,"10,000+"
9496,5.0,"1,000+"
9497,3.8,"10,000+"
9498,5.0,500+
9499,4.8,"10,000+"
9500,4.9,"10,000+"
9501,4.3,"50,000,000+"
9503,5.0,50+
9505,4.9,"5,000+"
9506,4.9,"5,000+"
9507,4.9,500+
9508,4.5,"1,000+"
9510,4.5,"1,000+"
9511,5.0,"10,000+"
9512,5.0,10+
9513,3.0,100+
9516,4.9,"1,000+"
9517,5.0,500+
9518,5.0,100+
9520,4.1,"10,000,000+"
9522,4.1,"50,000+"
9523,4.3,"10,000,000+"
9524,4.3,"1,000,000+"
9525,4.1,"1,000,000+"
9526,4.7,"1,000+"
9528,4.9,"5,000+"
9529,4.0,"1,000,000+"
9530,5.0,100+
9531,5.0,500+
9533,4.6,"1,000,000+"
9534,4.2,"1,000+"
9535,3.7,"1,000,000+"
9536,5.0,100+
9537,4.3,"5,000,000+"
9538,4.0,"10,000,000+"
9539,4.3,"1,000,000+"
9540,4.0,"100,000+"
9541,4.0,"10,000+"
9542,3.1,"100,000+"
9543,3.4,"100,000+"
9544,4.2,"100,000+"
9545,4.2,"100,000+"
9546,4.1,"500,000+"
9547,3.4,"100,000+"
9549,4.0,"1,000,000+"
9551,3.9,"1,000,000+"
9552,4.8,"1,000,000+"
9553,4.1,"100,000+"
9554,4.3,"10,000+"
9555,4.3,"100,000+"
9556,4.4,"5,000,000+"
9558,4.4,"10,000+"
9559,4.5,"100,000+"
9560,4.5,"1,000,000+"
9561,4.8,"10,000,000+"
9562,4.4,"10,000,000+"
9563,4.5,"100,000+"
9564,4.6,"5,000,000+"
9565,4.6,"100,000+"
9566,4.5,"10,000+"
9568,4.2,"5,000,000+"
9569,4.4,"100,000+"
9570,4.2,"10,000,000+"
9571,4.7,"1,000,000+"
9572,4.5,"5,000,000+"
9573,4.2,"10,000,000+"
9574,4.5,"100,000+"
9575,4.2,"10,000,000+"
9576,4.7,"5,000,000+"
9577,4.1,"500,000+"
9578,4.1,"500,000+"
9579,4.6,"10,000,000+"
9580,4.4,"500,000+"
9581,4.5,"1,000,000+"
9582,3.8,"100,000+"
9583,3.9,"500,000+"
9584,3.5,"500,000+"
9585,3.8,"1,000,000+"
9586,4.2,"1,000+"
9587,4.6,"5,000,000+"
9588,3.7,"500,000+"
9589,4.4,"1,000,000+"
9590,3.6,"1,000,000+"
9591,3.4,"500,000+"
9592,4.0,"5,000+"
9593,4.3,"100,000+"
9594,4.3,"5,000,000+"
9595,4.5,"500,000+"
9596,4.4,"100,000+"
9597,4.5,"1,000,000+"
9598,4.1,"500,000+"
9599,4.4,"50,000,000+"
9600,4.3,"1,000,000+"
9601,4.5,"10,000,000+"
9602,4.5,"500,000+"
9603,4.2,"5,000,000+"
9604,4.5,"5,000,000+"
9605,4.3,"100,000+"
9606,4.1,"500,000+"
9607,4.6,"500,000+"
9608,4.3,"100,000+"
9609,4.0,"10,000,000+"
9610,4.4,"10,000,000+"
9611,4.4,"10,000,000+"
9613,4.6,"1,000+"
9614,4.6,"10,000,000+"
9615,4.3,"10,000,000+"
9616,4.3,"5,000,000+"
9617,4.2,"10,000,000+"
9618,4.5,"1,000,000+"
9619,4.0,"1,000,000+"
9620,4.6,"10,000,000+"
9621,4.5,"10,000,000+"
9622,3.8,"1,000,000+"
9623,4.3,"10,000,000+"
9624,4.3,"5,000,000+"
9625,4.9,"10,000,000+"
9626,4.0,"1,000,000+"
9627,4.5,"100,000+"
9628,4.1,"10,000,000+"
9629,4.5,"500,000+"
9630,4.2,"10,000,000+"
9631,4.4,"10,000,000+"
9632,4.4,"10,000,000+"
9633,4.0,"1,000,000+"
9634,4.3,"5,000,000+"
9635,4.3,"10,000,000+"
9636,4.4,"5,000,000+"
9637,4.4,"5,000,000+"
9638,4.0,"1,000,000+"
9639,4.7,"1,000,000+"
9640,4.2,"5,000,000+"
9641,4.5,"50,000,000+"
9642,4.1,"10,000,000+"
9643,4.4,"10,000,000+"
9644,4.1,"5,000,000+"
9645,4.3,"10,000+"
9646,3.5,"1,000+"
9647,4.7,"10,000+"
9649,2.6,"1,000+"
9650,4.2,100+
9659,5.0,10+
9661,4.3,"10,000+"
9667,4.4,"1,000,000+"
9668,4.3,"5,000,000+"
9671,4.1,"10,000,000+"
9673,4.3,"10,000,000+"
9674,4.5,"500,000+"
9676,4.6,"1,000,000+"
9677,4.6,"1,000,000+"
9678,4.7,"1,000,000+"
9680,4.3,"50,000,000+"
9681,4.2,"1,000,000+"
9682,4.5,"10,000,000+"
9683,4.3,"1,000,000+"
9684,4.5,"10,000,000+"
9685,3.5,"1,000,000+"
9686,4.3,"500,000+"
9687,4.6,"1,000,000+"
9688,4.5,"1,000,000+"
9689,4.3,"50,000,000+"
9690,4.4,"50,000+"
9694,3.4,500+
9695,4.3,"50,000+"
9696,3.8,100+
9697,4.5,"1,000+"
9701,5.0,100+
9702,4.9,"1,000+"
9705,5.0,50+
9708,4.2,"500,000+"
9709,4.3,"1,000,000+"
9710,4.4,"100,000+"
9711,2.3,500+
9712,4.7,"1,000+"
9716,4.4,100+
9717,4.3,500+
9718,4.4,"500,000+"
9720,4.0,"10,000+"
9721,3.6,"100,000+"
9723,4.1,"1,000,000+"
9724,4.6,"1,000+"
9725,3.9,"10,000+"
9726,4.4,100+
9728,3.7,"100,000+"
9729,3.9,"10,000,000+"
9731,4.3,"10,000,000+"
9732,4.1,"10,000+"
9733,3.6,"1,000,000+"
9734,3.5,"100,000+"
9735,3.9,"1,000,000+"
9736,3.9,"100,000+"
9737,3.8,"100,000+"
9738,4.0,"10,000,000+"
9740,4.5,"5,000+"
9741,3.6,"1,000,000+"
9742,3.9,"100,000+"
9743,4.3,"100,000+"
9744,4.0,"50,000+"
9745,4.2,"50,000+"
9746,3.7,"500,000+"
9747,3.9,"10,000+"
9748,4.2,"500,000+"
9749,3.5,"10,000+"
9750,4.0,"50,000+"
9751,3.8,"1,000+"
9752,4.1,"10,000+"
9753,4.2,"1,000+"
9754,4.1,"100,000+"
9755,4.4,"1,000+"
9756,3.7,"10,000+"
9758,4.7,"1,000+"
9759,3.8,"5,000+"
9760,4.0,"500,000+"
9761,4.2,"1,000,000+"
9762,3.8,"100,000+"
9763,3.9,"500,000+"
9764,4.0,"100,000+"
9765,3.1,"500,000+"
9766,5.0,10+
9767,3.5,"50,000+"
9768,4.1,"5,000+"
9769,4.5,"5,000+"
9770,4.7,"1,000+"
9771,4.1,"10,000+"
9773,3.9,"100,000+"
9774,4.0,"100,000+"
9775,4.3,"1,000+"
9776,3.1,"50,000+"
9778,4.2,"1,000+"
9779,4.1,"5,000,000+"
9780,4.4,"10,000,000+"
9781,3.2,"5,000+"
9783,3.3,"1,000,000+"
9784,4.3,"10,000,000+"
9785,4.7,"500,000+"
9786,4.3,"10,000,000+"
9787,4.2,"100,000+"
9788,4.7,"100,000+"
9789,4.3,"1,000,000+"
9790,4.2,"1,000,000+"
9791,4.2,"1,000,000+"
9792,4.2,"500,000+"
9793,4.1,"100,000+"
9794,4.2,"1,000,000+"
9795,4.3,"1,000,000+"
9796,4.4,"1,000,000+"
9797,4.3,"500,000+"
9798,3.5,"1,000+"
9799,4.3,"100,000+"
9800,1.8,"5,000+"
9801,4.2,"50,000+"
9802,4.2,"1,000+"
9803,4.6,"10,000+"
9804,4.0,"50,000+"
9805,4.3,"10,000+"
9806,5.0,500+
9807,3.8,"5,000+"
9808,4.3,"1,000,000+"
9809,3.0,"1,000+"
9810,5.0,100+
9811,4.7,100+
9812,4.6,"10,000+"
9813,4.4,"50,000,000+"
9814,4.7,"500,000+"
9815,5.0,100+
9816,4.8,"10,000,000+"
9817,3.0,"50,000+"
9818,4.6,"5,000,000+"
9819,4.6,"10,000+"
9821,4.1,"10,000,000+"
9822,4.6,"100,000+"
9823,4.5,"100,000+"
9824,4.3,"5,000,000+"
9825,4.2,"1,000,000+"
9826,3.9,"10,000,000+"
9827,4.7,"10,000+"
9828,4.9,500+
9829,4.3,"5,000+"
9830,4.4,"100,000+"
9831,3.6,"100,000+"
9832,4.6,"100,000+"
9833,4.5,"50,000,000+"
9835,3.9,"100,000+"
9836,4.3,"100,000+"
9837,4.8,"50,000+"
9838,3.7,"5,000,000+"
9839,4.4,"5,000,000+"
9840,4.2,"1,000,000+"
9841,4.3,"100,000,000+"
9842,4.6,"50,000,000+"
9843,4.5,"50,000,000+"
9844,3.9,"100,000,000+"
9845,4.3,"10,000,000+"
9846,4.4,"1,000,000+"
9847,4.0,"5,000,000+"
9848,4.7,"50,000+"
9849,4.3,"10,000,000+"
9850,4.5,"5,000,000+"
9851,4.2,"50,000,000+"
9852,4.2,"10,000,000+"
9853,4.8,"10,000,000+"
9854,4.6,"10,000,000+"
9855,4.5,"10,000,000+"
9856,4.0,"10,000,000+"
9857,4.2,"5,000,000+"
9858,4.1,"10,000,000+"
9859,4.7,"5,000,000+"
9860,4.2,"50,000,000+"
9861,4.6,"5,000,000+"
9862,4.5,"10,000,000+"
9863,3.9,"100,000+"
9864,3.6,"50,000+"
9865,4.6,"1,000+"
9867,3.4,"100,000+"
9868,4.2,"50,000+"
9869,3.4,"1,000+"
9870,3.6,"5,000+"
9871,4.2,"1,000+"
9872,3.5,"1,000+"
9873,4.3,"1,000+"
9875,3.9,"5,000+"
9876,4.3,"10,000+"
9877,3.6,"10,000+"
9879,3.9,"50,000+"
9880,4.3,"10,000+"
9881,3.7,"10,000+"
9883,3.8,100+
9885,4.1,500+
9886,4.1,"100,000+"
9887,4.7,"10,000+"
9888,4.1,"1,000,000+"
9890,1.9,"1,000+"
9891,3.6,"1,000+"
9892,3.8,500+
9894,4.5,"1,000+"
9895,2.7,"50,000+"
9897,4.5,"1,000+"
9899,5.0,100+
9900,4.0,"1,000+"
9901,4.2,"5,000,000+"
9904,4.4,500+
9906,4.0,50+
9908,3.1,"1,000+"
9911,5.0,50+
9921,4.7,"1,000+"
9922,3.7,"10,000+"
9923,3.9,"1,000+"
9926,3.0,"50,000+"
9932,4.2,"10,000+"
9933,3.0,100+
9936,4.2,"5,000,000+"
9939,4.2,"1,000,000+"
9940,3.7,"10,000+"
9941,4.6,"1,000,000+"
9942,4.5,"100,000+"
9943,4.6,"50,000+"
9944,4.7,"100,000+"
9945,4.3,"50,000+"
9946,2.3,"50,000+"
9947,2.8,"1,000+"
9948,2.8,"10,000+"
9949,3.6,"1,000+"
9950,3.0,"1,000+"
9951,3.2,"1,000+"
9952,3.5,"5,000+"
9953,3.8,"10,000+"
9954,3.5,"1,000+"
9955,4.2,"1,000+"
9957,4.5,100+
9958,3.4,"1,000+"
9959,3.0,100+
9960,4.4,"1,000+"
9961,4.0,"1,000+"
9963,4.3,"1,000+"
9965,4.1,"5,000+"
9966,3.6,"5,000+"
9967,3.7,"1,000+"
9968,4.2,"1,000,000+"
9969,3.7,"1,000+"
9970,4.3,"500,000+"
9973,3.3,"100,000+"
9974,4.4,"100,000+"
9975,4.8,"10,000,000+"
9976,3.5,"1,000,000+"
9977,4.0,"1,000,000+"
9978,4.9,"1,000+"
9979,4.0,"5,000,000+"
9981,4.6,"500,000+"
9982,4.3,"1,000,000+"
9983,3.6,"1,000,000+"
9984,3.9,"1,000,000+"
9985,3.9,"100,000+"
9986,4.0,"100,000+"
9987,4.2,"100,000+"
9988,4.4,"10,000,000+"
9991,4.3,"100,000+"
9996,3.7,"100,000+"
9998,4.3,"1,000,000+"
10001,3.4,100+
10003,3.5,"10,000+"
10005,4.2,"10,000+"
10006,4.2,"100,000+"
10008,3.6,"100,000+"
10010,3.9,"50,000,000+"
10011,3.8,"100,000+"
10012,3.8,"10,000+"
10013,4.0,"5,000,000+"
10014,4.5,500+
10015,3.8,"10,000,000+"
10016,4.9,"10,000+"
10017,3.8,"50,000+"
10018,4.1,"500,000+"
10019,3.5,"100,000+"
10020,3.0,"100,000+"
10021,4.5,"10,000,000+"
10022,4.7,"5,000+"
10023,3.8,"100,000+"
10024,3.3,"5,000,000+"
10025,4.0,"50,000+"
10026,4.1,"1,000,000+"
10027,3.7,"10,000,000+"
10028,3.9,"1,000,000+"
10029,3.5,"5,000,000+"
10030,4.4,"10,000,000+"
10031,4.0,"1,000,000+"
10032,4.0,"100,000+"
10033,4.6,"5,000,000+"
10034,4.4,"10,000,000+"
10035,4.5,"100,000+"
10036,4.3,"500,000+"
10037,4.4,"10,000+"
10038,4.3,"5,000,000+"
10039,4.1,"50,000+"
10040,4.2,"500,000+"
10041,2.7,"5,000+"
10042,4.2,"500,000+"
10043,2.3,"5,000+"
10044,3.9,"50,000+"
10045,4.1,"5,000+"
10046,2.9,"1,000+"
10047,3.3,"5,000+"
10048,4.2,"100,000+"
10049,4.3,"10,000+"
10050,2.9,"5,000+"
10051,3.5,"5,000+"
10052,2.8,"5,000+"
10054,4.3,"1,000,000+"
10055,3.5,"1,000+"
10056,4.6,"100,000+"
10057,4.2,"1,000,000+"
10058,4.2,"1,000,000+"
10059,3.7,"500,000+"
10060,4.7,100+
10061,3.9,"100,000+"
10062,4.3,"100,000+"
10063,4.4,"5,000,000+"
10064,4.0,"5,000+"
10065,4.4,"50,000+"
10066,3.7,500+
10067,4.3,"5,000,000+"
10068,3.5,"1,000+"
10070,4.3,"5,000,000+"
10071,4.0,"5,000+"
10072,4.5,"100,000+"
10073,4.2,100+
10074,4.3,"5,000+"
10075,4.1,"50,000+"
10076,2.5,"10,000+"
10077,2.7,"1,000+"
10082,1.2,"1,000+"
10086,4.7,"10,000+"
10087,4.9,"1,000+"
10088,4.7,"5,000+"
10091,4.4,500+
10092,4.7,"1,000+"
10093,4.0,100+
10095,4.7,500+
10096,4.3,"10,000+"
10098,4.7,"10,000+"
10100,4.4,"10,000,000+"
10107,4.6,"1,000+"
10111,4.4,"1,000,000+"
10112,4.4,"1,000,000+"
10113,4.4,"10,000,000+"
10114,4.6,"10,000+"
10115,3.1,"100,000+"
10116,4.3,"100,000+"
10117,3.7,500+
10118,4.6,"1,000,000+"
10120,4.1,"500,000+"
10121,4.2,"5,000,000+"
10122,4.4,"50,000+"
10123,4.1,"1,000,000+"
10124,3.6,"1,000,000+"
10125,4.4,"500,000+"
10126,3.8,"1,000,000+"
10127,4.0,"100,000+"
10128,3.2,"10,000+"
10129,2.8,"10,000+"
10130,3.1,"1,000+"
10131,2.9,"50,000+"
10132,4.1,"100,000+"
10133,3.3,"100,000+"
10134,3.5,"100,000+"
10135,4.2,"1,000,000+"
10136,2.8,"10,000+"
10137,2.1,"5,000+"
10138,4.4,"500,000+"
10139,4.4,"1,000+"
10140,4.2,"50,000+"
10141,4.1,"10,000+"
10142,3.3,"10,000+"
10143,3.5,"10,000+"
10144,4.7,"50,000+"
10145,3.1,"1,000,000+"
10146,4.3,"1,000+"
10147,4.1,"100,000+"
10148,4.2,"1,000,000+"
10149,2.5,"5,000+"
10150,3.9,"10,000+"
10151,3.0,"50,000+"
10152,3.2,"10,000+"
10153,4.3,"10,000+"
10154,4.3,"5,000+"
10155,4.2,"100,000+"
10156,4.3,"5,000+"
10157,2.2,"1,000+"
10158,3.9,"10,000+"
10159,2.8,"100,000+"
10160,4.4,"1,000+"
10161,4.6,"50,000+"
10162,4.4,"5,000+"
10163,3.9,"5,000+"
10164,2.9,"1,000+"
10165,4.1,"1,000+"
10166,5.0,100+
10167,4.6,"100,000+"
10168,3.7,"100,000+"
10170,4.4,"10,000,000+"
10171,4.2,"1,000,000+"
10172,4.4,"1,000,000+"
10173,3.9,"5,000+"
10174,3.6,"5,000+"
10175,3.4,"1,000+"
10177,4.3,"1,000,000+"
10178,4.3,"5,000,000+"
10179,4.4,"5,000,000+"
10181,4.3,"1,000,000+"
10182,4.3,"10,000,000+"
10186,4.4,"100,000,000+"
10188,4.0,"5,000,000+"
10189,4.5,"10,000,000+"
10190,4.6,"10,000,000+"
10191,4.3,"1,000,000+"
10192,4.1,"10,000,000+"
10193,4.4,"10,000,000+"
10194,3.5,"10,000,000+"
10195,4.1,"1,000,000+"
10196,3.8,"50,000,000+"
10197,4.2,"1,000,000+"
10198,4.3,"500,000+"
10199,4.5,"1,000,000+"
10200,4.0,"50,000,000+"
10201,4.0,"100,000+"
10202,4.3,"1,000,000+"
10203,4.1,"1,000,000+"
10204,3.4,"10,000+"
10205,4.0,"500,000+"
10206,4.3,"1,000,000+"
